conversations,dataset_name
"[{'role': 'user', 'content': 'Question: List the 4 most common industries in the dataset. \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Industry'].value_counts().head(4).index.tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which 5 states have the most number of job listings? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['job_state'].value_counts().nlargest(5).index.tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: List the 3 company sizes with the least number of job listings. \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Size'].value_counts().nsmallest(3).index.tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: What are the top 4 average salaries for job titles in the dataset? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df.groupby('Job Title')['avg_salary'].mean().nlargest(4).tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which are the highest 3 ratings given? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Rating'].nlargest(3).tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: List the average salaries of the 6 most recent companies. \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df.nlargest(6, 'Founded')['avg_salary'].tolist()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Are there any authors in the dataset who have more followers than people they are following? \n Dataset Columns: id<gx:category>; int64, author_id<gx:category>; uint32, author_name<gx:category>; category, author_handler<gx:category>; category, author_avatar<gx:url>; category, user_created_at<gx:date>; datetime64[us, UTC], user_description<gx:text>; category, user_favourites_count<gx:number>; uint16, user_followers_count<gx:number>; uint32, user_following_count<gx:number>; uint16, user_listed_count<gx:number>; uint16, user_tweets_count<gx:number>; uint16, user_verified<gx:boolean>; bool, user_location<gx:text>; category, lang<gx:category>; category, type<gx:category>; category, text<gx:text>; object, date<gx:date>; datetime64[us, UTC], mention_ids<gx:list[category]>; object, mention_names<gx:list[category]>; object, retweets<gx:number>; uint32, favorites<gx:number>; uint32, replies<gx:number>; uint16, quotes<gx:number>; uint16, links<gx:list[url]>; object, links_first<gx:url>; category, image_links<gx:list[url]>; object, image_links_first<gx:url>; category, rp_user_id<gx:category>; category, rp_user_name<gx:category>; category, location<gx:text>; category, tweet_link<gx:url>; category, source<gx:text>; category, search<gx:category>; category'}, {'role': 'assistant', 'content': ""(df['user_followers_count<gx:number>'] > df['user_following_count<gx:number>']).any()""}]",049_Boris
"[{'role': 'user', 'content': 'Question: Is there any tweet in the dataset that has more replies<gx:number> than retweets<gx:number>? \n Dataset Columns: id<gx:category>; int64, author_id<gx:category>; uint32, author_name<gx:category>; category, author_handler<gx:category>; category, author_avatar<gx:url>; category, user_created_at<gx:date>; datetime64[us, UTC], user_description<gx:text>; category, user_favourites_count<gx:number>; uint16, user_followers_count<gx:number>; uint32, user_following_count<gx:number>; uint16, user_listed_count<gx:number>; uint16, user_tweets_count<gx:number>; uint16, user_verified<gx:boolean>; bool, user_location<gx:text>; category, lang<gx:category>; category, type<gx:category>; category, text<gx:text>; object, date<gx:date>; datetime64[us, UTC], mention_ids<gx:list[category]>; object, mention_names<gx:list[category]>; object, retweets<gx:number>; uint32, favorites<gx:number>; uint32, replies<gx:number>; uint16, quotes<gx:number>; uint16, links<gx:list[url]>; object, links_first<gx:url>; category, image_links<gx:list[url]>; object, image_links_first<gx:url>; category, rp_user_id<gx:category>; category, rp_user_name<gx:category>; category, location<gx:text>; category, tweet_link<gx:url>; category, source<gx:text>; category, search<gx:category>; category'}, {'role': 'assistant', 'content': ""(df['replies<gx:number>'] > df['retweets<gx:number>']).any()""}]",049_Boris
"[{'role': 'user', 'content': 'Question: Does the dataset contain any tweets that include image links? \n Dataset Columns: id<gx:category>; int64, author_id<gx:category>; uint32, author_name<gx:category>; category, author_handler<gx:category>; category, author_avatar<gx:url>; category, user_created_at<gx:date>; datetime64[us, UTC], user_description<gx:text>; category, user_favourites_count<gx:number>; uint16, user_followers_count<gx:number>; uint32, user_following_count<gx:number>; uint16, user_listed_count<gx:number>; uint16, user_tweets_count<gx:number>; uint16, user_verified<gx:boolean>; bool, user_location<gx:text>; category, lang<gx:category>; category, type<gx:category>; category, text<gx:text>; object, date<gx:date>; datetime64[us, UTC], mention_ids<gx:list[category]>; object, mention_names<gx:list[category]>; object, retweets<gx:number>; uint32, favorites<gx:number>; uint32, replies<gx:number>; uint16, quotes<gx:number>; uint16, links<gx:list[url]>; object, links_first<gx:url>; category, image_links<gx:list[url]>; object, image_links_first<gx:url>; category, rp_user_id<gx:category>; category, rp_user_name<gx:category>; category, location<gx:text>; category, tweet_link<gx:url>; category, source<gx:text>; category, search<gx:category>; category'}, {'role': 'assistant', 'content': ""df['image_links<gx:list[url]>'].notna().any()""}]",049_Boris
"[{'role': 'user', 'content': 'Question: How many unique authors are present in the dataset? \n Dataset Columns: id<gx:category>; int64, author_id<gx:category>; uint32, author_name<gx:category>; category, author_handler<gx:category>; category, author_avatar<gx:url>; category, user_created_at<gx:date>; datetime64[us, UTC], user_description<gx:text>; category, user_favourites_count<gx:number>; uint16, user_followers_count<gx:number>; uint32, user_following_count<gx:number>; uint16, user_listed_count<gx:number>; uint16, user_tweets_count<gx:number>; uint16, user_verified<gx:boolean>; bool, user_location<gx:text>; category, lang<gx:category>; category, type<gx:category>; category, text<gx:text>; object, date<gx:date>; datetime64[us, UTC], mention_ids<gx:list[category]>; object, mention_names<gx:list[category]>; object, retweets<gx:number>; uint32, favorites<gx:number>; uint32, replies<gx:number>; uint16, quotes<gx:number>; uint16, links<gx:list[url]>; object, links_first<gx:url>; category, image_links<gx:list[url]>; object, image_links_first<gx:url>; category, rp_user_id<gx:category>; category, rp_user_name<gx:category>; category, location<gx:text>; category, tweet_link<gx:url>; category, source<gx:text>; category, search<gx:category>; category'}, {'role': 'assistant', 'content': ""df['author_id<gx:category>'].nunique()""}]",049_Boris
"[{'role': 'user', 'content': 'Question: What is the highest number of retweets<gx:number> a single tweet has received? \n Dataset Columns: id<gx:category>; int64, author_id<gx:category>; uint32, author_name<gx:category>; category, author_handler<gx:category>; category, author_avatar<gx:url>; category, user_created_at<gx:date>; datetime64[us, UTC], user_description<gx:text>; category, user_favourites_count<gx:number>; uint16, user_followers_count<gx:number>; uint32, user_following_count<gx:number>; uint16, user_listed_count<gx:number>; uint16, user_tweets_count<gx:number>; uint16, user_verified<gx:boolean>; bool, user_location<gx:text>; category, lang<gx:category>; category, type<gx:category>; category, text<gx:text>; object, date<gx:date>; datetime64[us, UTC], mention_ids<gx:list[category]>; object, mention_names<gx:list[category]>; object, retweets<gx:number>; uint32, favorites<gx:number>; uint32, replies<gx:number>; uint16, quotes<gx:number>; uint16, links<gx:list[url]>; object, links_first<gx:url>; category, image_links<gx:list[url]>; object, image_links_first<gx:url>; category, rp_user_id<gx:category>; category, rp_user_name<gx:category>; category, location<gx:text>; category, tweet_link<gx:url>; category, source<gx:text>; category, search<gx:category>; category'}, {'role': 'assistant', 'content': ""df['retweets<gx:number>'].max()""}]",049_Boris
